table_num,TABLE_NAME,category_num,year,Units,value_added,imports,total,CATEGORY_DESC
2,Food at home dollar,13,7/3/05,million 2009 dollars,6317.2,121.26,6438.46,Legal & accounting
2,Food at home dollar,14,7/3/05,million 2009 dollars,0,0,590444.61,Total food dollar
2,Food at home dollar,15,7/3/05,million 2009 dollars,0,0,556792.09,Domestic food dollar
2,Food at home dollar,16,7/3/05,million 2009 dollars,0,0,124987.46,Farm share
3,Food away from home dollar,1,7/3/05,million 2009 dollars,356028.88,17968.79,373997.67,Total
3,Food away from home dollar,2,7/3/05,million 2009 dollars,1864.23,511.49,2375.72,Agribusiness
3,Food away from home dollar,3,7/3/05,million 2009 dollars,9967.27,1189.41,11156.68,Farm production
3,Food away from home dollar,4,7/3/05,million 2009 dollars,17654.89,1281.54,18936.43,Food processing
3,Food away from home dollar,5,7/3/05,million 2009 dollars,5943.64,2498.42,8442.06,Packaging
3,Food away from home dollar,6,7/3/05,million 2009 dollars,5638.17,484.24,6122.41,Transportation
3,Food away from home dollar,7,7/3/05,million 2009 dollars,13282.58,-53.3,13229.28,Wholesale trade
3,Food away from home dollar,8,7/3/05,million 2009 dollars,2417.04,51.49,2468.53,Retail trade
3,Food away from home dollar,9,7/3/05,million 2009 dollars,256471.7,4266.13,260737.83,Foodservices
3,Food away from home dollar,10,7/3/05,million 2009 dollars,12935.29,6153.78,19089.07,Energy
3,Food away from home dollar,11,7/3/05,million 2009 dollars,11865.8,766.51,12632.31,Finance & Insurance
3,Food away from home dollar,12,7/3/05,million 2009 dollars,11597.8,692.97,12290.77,Advertising
3,Food away from home dollar,13,7/3/05,million 2009 dollars,6390.47,126.11,6516.58,Legal & accounting
3,Food away from home dollar,14,7/3/05,million 2009 dollars,0,0,463977.85,Total food dollar
3,Food away from home dollar,15,7/3/05,million 2009 dollars,0,0,373997.67,Domestic food dollar
3,Food away from home dollar,16,7/3/05,million 2009 dollars,0,0,18481,Farm share
4,Food and beverage dollar,1,7/3/05,million 2009 dollars,1084219.42,76257.43,1160476.85,Total
4,Food and beverage dollar,2,7/3/05,million 2009 dollars,17295.27,4518.2,21813.47,Agribusiness
4,Food and beverage dollar,3,7/3/05,million 2009 dollars,87687.68,8380.15,96067.83,Farm production
4,Food and beverage dollar,4,7/3/05,million 2009 dollars,191237.05,13898.49,205135.54,Food processing
4,Food and beverage dollar,5,7/3/05,million 2009 dollars,28783.06,12701.96,41485.02,Packaging
4,Food and beverage dollar,6,7/3/05,million 2009 dollars,36884.89,2415.16,39300.05,Transportation
4,Food and beverage dollar,7,7/3/05,million 2009 dollars,131696.81,-528.49,131168.32,Wholesale trade
4,Food and beverage dollar,8,7/3/05,million 2009 dollars,158349.44,3373.38,161722.82,Retail trade
4,Food and beverage dollar,9,7/3/05,million 2009 dollars,307343.1,4999.75,312342.85,Foodservices
4,Food and beverage dollar,10,7/3/05,million 2009 dollars,40327.73,22479.76,62807.49,Energy
4,Food and beverage dollar,11,7/3/05,million 2009 dollars,39732.78,1974.54,41707.32,Finance & Insurance
4,Food and beverage dollar,12,7/3/05,million 2009 dollars,29001.52,1730.69,30732.21,Advertising
4,Food and beverage dollar,13,7/3/05,million 2009 dollars,15880.09,313.84,16193.93,Legal & accounting
4,Food and beverage dollar,14,7/3/05,million 2009 dollars,0,0,1335717.82,Total food dollar
4,Food and beverage dollar,15,7/3/05,million 2009 dollars,0,0,1160476.85,Domestic food dollar
4,Food and beverage dollar,16,7/3/05,million 2009 dollars,0,0,151878.36,Farm share
5,Home food and beverage dollar,1,7/3/05,million 2009 dollars,675990.16,55132.52,731122.68,Total
5,Home food and beverage dollar,2,7/3/05,million 2009 dollars,15259.14,3980.05,19239.19,Agribusiness
5,Home food and beverage dollar,3,7/3/05,million 2009 dollars,77114.15,7188.53,84302.68,Farm production
5,Home food and beverage dollar,4,7/3/05,million 2009 dollars,172511.89,12344.06,184855.95,Food processing
5,Home food and beverage dollar,5,7/3/05,million 2009 dollars,21321.69,9449.05,30770.74,Packaging
5,Home food and beverage dollar,6,7/3/05,million 2009 dollars,30491.24,1866.1,32357.34,Transportation
5,Home food and beverage dollar,7,7/3/05,million 2009 dollars,116171.84,-466.19,115705.65,Wholesale trade
5,Home food and beverage dollar,8,7/3/05,million 2009 dollars,164760.87,3509.96,168270.83,Retail trade
5,Home food and beverage dollar,9,7/3/05,million 2009 dollars,2735.13,44.06,2779.19,Foodservices
5,Home food and beverage dollar,10,7/3/05,million 2009 dollars,25702.05,15027.08,40729.13,Energy
5,Home food and beverage dollar,11,7/3/05,million 2009 dollars,25946.11,1099.62,27045.73,Finance & Insurance
5,Home food and beverage dollar,12,7/3/05,million 2009 dollars,15483.32,923.2,16406.52,Advertising
5,Home food and beverage dollar,13,7/3/05,million 2009 dollars,8492.73,167,8659.73,Legal & accounting
5,Home food and beverage dollar,14,7/3/05,million 2009 dollars,0,0,792472.15,Total food dollar
5,Home food and beverage dollar,15,7/3/05,million 2009 dollars,0,0,731122.68,Domestic food dollar
5,Home food and beverage dollar,16,7/3/05,million 2009 dollars,0,0,132014.74,Farm share
6,Away food and beverage dollar,1,7/3/05,million 2009 dollars,413595.05,21100.77,434695.82,Total
6,Away food and beverage dollar,2,7/3/05,million 2009 dollars,1928.19,522.4,2450.59,Agribusiness
6,Away food and beverage dollar,3,7/3/05,million 2009 dollars,9739.98,1181.16,10921.14,Farm production
6,Away food and beverage dollar,4,7/3/05,million 2009 dollars,21065.68,1760.06,22825.74,Food processing
6,Away food and beverage dollar,5,7/3/05,million 2009 dollars,7329.82,3210.25,10540.07,Packaging
6,Away food and beverage dollar,6,7/3/05,million 2009 dollars,6325.74,549.65,6875.39,Transportation
6,Away food and beverage dollar,7,7/3/05,million 2009 dollars,15354.11,-61.61,15292.5,Wholesale trade
6,Away food and beverage dollar,8,7/3/05,million 2009 dollars,2732.82,58.22,2791.04,Retail trade
6,Away food and beverage dollar,9,7/3/05,million 2009 dollars,299625.65,5014.59,304640.24,Foodservices
6,Away food and beverage dollar,10,7/3/05,million 2009 dollars,14987.25,7027.54,22014.79,Energy
6,Away food and beverage dollar,11,7/3/05,million 2009 dollars,13614.23,887.27,14501.5,Finance & Insurance
6,Away food and beverage dollar,12,7/3/05,million 2009 dollars,13480.21,805.4,14285.61,Advertising
6,Away food and beverage dollar,13,7/3/05,million 2009 dollars,7411.37,145.84,7557.21,Legal & accounting
6,Away food and beverage dollar,14,7/3/05,million 2009 dollars,0,0,543255.45,Total food dollar
6,Away food and beverage dollar,15,7/3/05,million 2009 dollars,0,0,434695.82,Domestic food dollar
6,Away food and beverage dollar,16,7/3/05,million 2009 dollars,0,0,18835.7,Farm share
1,Food dollar,1,7/4/05,Cents per Domestic Real Food Dollar,93.9,6.1,100,Total
1,Food dollar,2,7/4/05,Cents per Domestic Real Food Dollar,1.6,0.4,2,Agribusiness
1,Food dollar,3,7/4/05,Cents per Domestic Real Food Dollar,8.7,0.7,9.5,Farm production
1,Food dollar,4,7/4/05,Cents per Domestic Real Food Dollar,14.9,0.8,15.7,Food processing
1,Food dollar,5,7/4/05,Cents per Domestic Real Food Dollar,1.9,1,2.9,Packaging
1,Food dollar,6,7/4/05,Cents per Domestic Real Food Dollar,3.1,0.2,3.3,Transportation
1,Food dollar,7,7/4/05,Cents per Domestic Real Food Dollar,9.5,-0.1,9.4,Wholesale trade
1,Food dollar,8,7/4/05,Cents per Domestic Real Food Dollar,13.7,0.3,14,Retail trade
1,Food dollar,9,7/4/05,Cents per Domestic Real Food Dollar,29.7,0.5,30.2,Foodservices
1,Food dollar,10,7/4/05,Cents per Domestic Real Food Dollar,3.7,2,5.7,Energy
1,Food dollar,11,7/4/05,Cents per Domestic Real Food Dollar,3.4,0.2,3.6,Finance & Insurance
1,Food dollar,12,7/4/05,Cents per Domestic Real Food Dollar,2.4,0.1,2.5,Advertising
1,Food dollar,13,7/4/05,Cents per Domestic Real Food Dollar,1.3,0,1.3,Legal & accounting
1,Food dollar,14,7/4/05,Cents per Domestic Real Food Dollar,0,0,111.5,Total food dollar
1,Food dollar,15,7/4/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
1,Food dollar,16,7/4/05,Cents per Domestic Real Food Dollar,0,0,14.3,Farm share
2,Food at home dollar,1,7/4/05,Cents per Domestic Real Food Dollar,92.9,7.1,100,Total
2,Food at home dollar,2,7/4/05,Cents per Domestic Real Food Dollar,2.4,0.6,3,Agribusiness
2,Food at home dollar,3,7/4/05,Cents per Domestic Real Food Dollar,13.2,1.1,14.3,Farm production
2,Food at home dollar,4,7/4/05,Cents per Domestic Real Food Dollar,22.6,1.1,23.8,Food processing
2,Food at home dollar,5,7/4/05,Cents per Domestic Real Food Dollar,2.2,1.1,3.3,Packaging
2,Food at home dollar,6,7/4/05,Cents per Domestic Real Food Dollar,4.4,0.3,4.6,Transportation
2,Food at home dollar,7,7/4/05,Cents per Domestic Real Food Dollar,13.9,-0.1,13.9,Wholesale trade
2,Food at home dollar,8,7/4/05,Cents per Domestic Real Food Dollar,23.3,0.5,23.8,Retail trade
2,Food at home dollar,9,7/4/05,Cents per Domestic Real Food Dollar,0.3,0,0.3,Foodservices
2,Food at home dollar,10,7/4/05,Cents per Domestic Real Food Dollar,3.9,2.2,6.1,Energy
2,Food at home dollar,11,7/4/05,Cents per Domestic Real Food Dollar,3.6,0.1,3.7,Finance & Insurance
2,Food at home dollar,12,7/4/05,Cents per Domestic Real Food Dollar,1.9,0.1,2.1,Advertising
2,Food at home dollar,13,7/4/05,Cents per Domestic Real Food Dollar,1.1,0,1.1,Legal & accounting
2,Food at home dollar,14,7/4/05,Cents per Domestic Real Food Dollar,0,0,105.7,Total food dollar
2,Food at home dollar,15,7/4/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
2,Food at home dollar,16,7/4/05,Cents per Domestic Real Food Dollar,0,0,21.2,Farm share
3,Food away from home dollar,1,7/4/05,Cents per Domestic Real Food Dollar,95.4,4.6,100,Total
3,Food away from home dollar,2,7/4/05,Cents per Domestic Real Food Dollar,0.4,0.1,0.5,Agribusiness
3,Food away from home dollar,3,7/4/05,Cents per Domestic Real Food Dollar,2.4,0.3,2.7,Farm production
3,Food away from home dollar,4,7/4/05,Cents per Domestic Real Food Dollar,4.4,0.3,4.7,Food processing
3,Food away from home dollar,5,7/4/05,Cents per Domestic Real Food Dollar,1.5,0.7,2.2,Packaging
3,Food away from home dollar,6,7/4/05,Cents per Domestic Real Food Dollar,1.3,0.1,1.4,Transportation
3,Food away from home dollar,7,7/4/05,Cents per Domestic Real Food Dollar,3,0,3,Wholesale trade
3,Food away from home dollar,8,7/4/05,Cents per Domestic Real Food Dollar,0.5,0,0.6,Retail trade
3,Food away from home dollar,9,7/4/05,Cents per Domestic Real Food Dollar,70.6,1.1,71.7,Foodservices
3,Food away from home dollar,10,7/4/05,Cents per Domestic Real Food Dollar,3.6,1.6,5.2,Energy
3,Food away from home dollar,11,7/4/05,Cents per Domestic Real Food Dollar,3.1,0.2,3.3,Finance & Insurance
3,Food away from home dollar,12,7/4/05,Cents per Domestic Real Food Dollar,2.9,0.2,3.1,Advertising
3,Food away from home dollar,13,7/4/05,Cents per Domestic Real Food Dollar,1.6,0,1.6,Legal & accounting
3,Food away from home dollar,14,7/4/05,Cents per Domestic Real Food Dollar,0,0,118.3,Total food dollar
3,Food away from home dollar,15,7/4/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
3,Food away from home dollar,16,7/4/05,Cents per Domestic Real Food Dollar,0,0,4.3,Farm share
4,Food and beverage dollar,1,7/4/05,Cents per Domestic Real Food Dollar,93.5,6.5,100,Total
4,Food and beverage dollar,2,7/4/05,Cents per Domestic Real Food Dollar,1.3,0.3,1.7,Agribusiness
4,Food and beverage dollar,3,7/4/05,Cents per Domestic Real Food Dollar,7.5,0.7,8.2,Farm production
4,Food and beverage dollar,4,7/4/05,Cents per Domestic Real Food Dollar,16,1.1,17.1,Food processing
4,Food and beverage dollar,5,7/4/05,Cents per Domestic Real Food Dollar,2.4,1.4,3.8,Packaging
4,Food and beverage dollar,6,7/4/05,Cents per Domestic Real Food Dollar,3,0.2,3.2,Transportation
4,Food and beverage dollar,7,7/4/05,Cents per Domestic Real Food Dollar,10.9,-0.1,10.8,Wholesale trade
4,Food and beverage dollar,8,7/4/05,Cents per Domestic Real Food Dollar,13.2,0.3,13.4,Retail trade
4,Food and beverage dollar,9,7/4/05,Cents per Domestic Real Food Dollar,28.5,0.4,29,Foodservices
4,Food and beverage dollar,10,7/4/05,Cents per Domestic Real Food Dollar,3.6,1.9,5.5,Energy
4,Food and beverage dollar,11,7/4/05,Cents per Domestic Real Food Dollar,3.3,0.2,3.5,Finance & Insurance
4,Food and beverage dollar,12,7/4/05,Cents per Domestic Real Food Dollar,2.3,0.1,2.5,Advertising
4,Food and beverage dollar,13,7/4/05,Cents per Domestic Real Food Dollar,1.3,0,1.3,Legal & accounting
4,Food and beverage dollar,14,7/4/05,Cents per Domestic Real Food Dollar,0,0,112.5,Total food dollar
4,Food and beverage dollar,15,7/4/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
4,Food and beverage dollar,16,7/4/05,Cents per Domestic Real Food Dollar,0,0,12.1,Farm share
5,Home food and beverage dollar,1,7/4/05,Cents per Domestic Real Food Dollar,92.3,7.7,100,Total
5,Home food and beverage dollar,2,7/4/05,Cents per Domestic Real Food Dollar,1.9,0.5,2.4,Agribusiness
5,Home food and beverage dollar,3,7/4/05,Cents per Domestic Real Food Dollar,10.8,0.9,11.8,Farm production
5,Home food and beverage dollar,4,7/4/05,Cents per Domestic Real Food Dollar,23.7,1.6,25.2,Food processing
5,Home food and beverage dollar,5,7/4/05,Cents per Domestic Real Food Dollar,2.9,1.7,4.6,Packaging
5,Home food and beverage dollar,6,7/4/05,Cents per Domestic Real Food Dollar,4,0.2,4.2,Transportation
5,Home food and beverage dollar,7,7/4/05,Cents per Domestic Real Food Dollar,15.8,-0.1,15.7,Wholesale trade
5,Home food and beverage dollar,8,7/4/05,Cents per Domestic Real Food Dollar,22.5,0.5,23,Retail trade
5,Home food and beverage dollar,9,7/4/05,Cents per Domestic Real Food Dollar,0.3,0,0.4,Foodservices
5,Home food and beverage dollar,10,7/4/05,Cents per Domestic Real Food Dollar,3.7,2.1,5.8,Energy
5,Home food and beverage dollar,11,7/4/05,Cents per Domestic Real Food Dollar,3.5,0.1,3.6,Finance & Insurance
5,Home food and beverage dollar,12,7/4/05,Cents per Domestic Real Food Dollar,2,0.1,2.1,Advertising
5,Home food and beverage dollar,13,7/4/05,Cents per Domestic Real Food Dollar,1.1,0,1.1,Legal & accounting
5,Home food and beverage dollar,14,7/4/05,Cents per Domestic Real Food Dollar,0,0,107.9,Total food dollar
5,Home food and beverage dollar,15,7/4/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
5,Home food and beverage dollar,16,7/4/05,Cents per Domestic Real Food Dollar,0,0,17.1,Farm share
6,Away food and beverage dollar,1,7/4/05,Cents per Domestic Real Food Dollar,95.3,4.7,100,Total
6,Away food and beverage dollar,2,7/4/05,Cents per Domestic Real Food Dollar,0.4,0.1,0.5,Agribusiness
6,Away food and beverage dollar,3,7/4/05,Cents per Domestic Real Food Dollar,2.1,0.2,2.3,Farm production
6,Away food and beverage dollar,4,7/4/05,Cents per Domestic Real Food Dollar,4.6,0.3,4.9,Food processing
6,Away food and beverage dollar,5,7/4/05,Cents per Domestic Real Food Dollar,1.6,0.8,2.4,Packaging
6,Away food and beverage dollar,6,7/4/05,Cents per Domestic Real Food Dollar,1.3,0.1,1.4,Transportation
6,Away food and beverage dollar,7,7/4/05,Cents per Domestic Real Food Dollar,3.1,0,3,Wholesale trade
6,Away food and beverage dollar,8,7/4/05,Cents per Domestic Real Food Dollar,0.5,0,0.5,Retail trade
6,Away food and beverage dollar,9,7/4/05,Cents per Domestic Real Food Dollar,70.8,1.1,71.9,Foodservices
6,Away food and beverage dollar,10,7/4/05,Cents per Domestic Real Food Dollar,3.6,1.6,5.1,Energy
6,Away food and beverage dollar,11,7/4/05,Cents per Domestic Real Food Dollar,3,0.2,3.2,Finance & Insurance
6,Away food and beverage dollar,12,7/4/05,Cents per Domestic Real Food Dollar,2.9,0.2,3,Advertising
6,Away food and beverage dollar,13,7/4/05,Cents per Domestic Real Food Dollar,1.6,0,1.6,Legal & accounting
6,Away food and beverage dollar,14,7/4/05,Cents per Domestic Real Food Dollar,0,0,119,Total food dollar
6,Away food and beverage dollar,15,7/4/05,Cents per Domestic Real Food Dollar,0,0,100,Domestic food dollar
6,Away food and beverage dollar,16,7/4/05,Cents per Domestic Real Food Dollar,0,0,3.9,Farm share
1,Food dollar,1,7/4/05,million 2009 dollars,912858.52,59402.96,972261.48,Total
1,Food dollar,2,7/4/05,million 2009 dollars,15182.05,3904.08,19086.13,Agribusiness
1,Food dollar,3,7/4/05,million 2009 dollars,85051.66,7227.19,92278.85,Farm production
1,Food dollar,4,7/4/05,million 2009 dollars,144694.38,7523.84,152218.22,Food processing
1,Food dollar,5,7/4/05,million 2009 dollars,18750.31,9385.52,28135.83,Packaging
1,Food dollar,6,7/4/05,million 2009 dollars,30357.13,1894.58,32251.71,Transportation
1,Food dollar,7,7/4/05,million 2009 dollars,92077.03,-503.34,91573.69,Wholesale trade
1,Food dollar,8,7/4/05,million 2009 dollars,133240.5,2696.73,135937.23,Retail trade
1,Food dollar,9,7/4/05,million 2009 dollars,288768.94,4403.1,293172.04,Foodservices
1,Food dollar,10,7/4/05,million 2009 dollars,36049.81,19659.66,55709.47,Energy
1,Food dollar,11,7/4/05,million 2009 dollars,33257.76,1628.61,34886.37,Finance & Insurance
1,Food dollar,12,7/4/05,million 2009 dollars,22871.3,1345.45,24216.75,Advertising
1,Food dollar,13,7/4/05,million 2009 dollars,12557.65,237.54,12795.19,Legal & accounting
1,Food dollar,14,7/4/05,million 2009 dollars,0,0,1083604.8,Total food dollar
1,Food dollar,15,7/4/05,million 2009 dollars,0,0,972261.48,Domestic food dollar
1,Food dollar,16,7/4/05,million 2009 dollars,0,0,138732.18,Farm share
2,Food at home dollar,1,7/4/05,million 2009 dollars,524406.4,40288.41,564694.81,Total
2,Food at home dollar,2,7/4/05,million 2009 dollars,13358.92,3442.04,16800.96,Agribusiness
2,Food at home dollar,3,7/4/05,million 2009 dollars,74713.78,6148.15,80861.93,Farm production
2,Food at home dollar,4,7/4/05,million 2009 dollars,127708.92,6444.1,134153.02,Food processing
2,Food at home dollar,5,7/4/05,million 2009 dollars,12492.1,6247.15,18739.25,Packaging
2,Food at home dollar,6,7/4/05,million 2009 dollars,24771.07,1443.82,26214.89,Transportation
2,Food at home dollar,7,7/4/05,million 2009 dollars,78734.04,-430.4,78303.64,Wholesale trade
2,Food at home dollar,8,7/4/05,million 2009 dollars,131611.44,2663.76,134275.2,Retail trade
2,Food at home dollar,9,7/4/05,million 2009 dollars,1898.25,28.92,1927.17,Foodservices
2,Food at home dollar,10,7/4/05,million 2009 dollars,21840.68,12702.72,34543.4,Energy
2,Food at home dollar,11,7/4/05,million 2009 dollars,20141.76,835.58,20977.34,Finance & Insurance
2,Food at home dollar,12,7/4/05,million 2009 dollars,11002.66,646.45,11649.11,Advertising
2,Food at home dollar,13,7/4/05,million 2009 dollars,6132.78,116.12,6248.9,Legal & accounting
2,Food at home dollar,14,7/4/05,million 2009 dollars,0,0,596978.04,Total food dollar
2,Food at home dollar,15,7/4/05,million 2009 dollars,0,0,564694.81,Domestic food dollar
2,Food at home dollar,16,7/4/05,million 2009 dollars,0,0,119986.26,Farm share
3,Food away from home dollar,1,7/4/05,million 2009 dollars,399546.8,19366.44,418913.24,Total
