YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
2017,8,DEUTSCH FAMILY WINE & SPIRITS,71145,CUARENTA Y TRES LICOR 43 - 750ML,LIQUOR,6.72,6.00,3.00
2017,8,PROXIMO SPIRITS INC,71149,STRANAHANS COLORADO WHISKEY - 750ML,LIQUOR,1.70,1.00,0.00
2017,8,BANFI PRODUCTS CORP,71161,RIUNITE LAMBRUSCO - 3L,WINE,16.75,13.00,14.50
2017,8,LANTERNA DISTRIBUTORS INC,71181,PETTYS ISLAND SPICED RUM - 750ML,LIQUOR,0.33,-0.33,0.00
2017,8,LANTERNA DISTRIBUTORS INC,71184,PETTYS ISLAND RUM - 750ML,LIQUOR,0.33,0.00,0.00
2017,8,REMY COINTREAU USA,71188,METAXA OUZO - 750ML,LIQUOR,12.20,13.92,1.00
2017,8,SAZERAC CO,71189,ROYAL CANADIAN SMALL BATCH WHISKEY - 750ML,LIQUOR,0.17,0.00,0.00
2017,8,SOUTHERN GLAZERS WINE AND SPIRITS,71206,OLD SMUGGLER SCOTCH - 1.75L,LIQUOR,3.19,5.00,0.00
2017,8,E & J GALLO WINERY,71207,NEW AMSTERDAM VODKA - CITRON - 750ML,LIQUOR,6.52,7.00,0.00
2017,8,SOUTHERN GLAZERS WINE AND SPIRITS,71211,RON BARCELO IMPERIAL DOMINICAN RUM - 750ML,LIQUOR,11.33,11.00,1.00
2017,8,E & J GALLO WINERY,71216,NEW AMSTERDAM VODKA - COCONUT - 750ML,LIQUOR,8.11,8.00,0.00
2017,8,WILLIAM GRANT AND SONS INC,71218,REYKA VODKA - 50ML,LIQUOR,0.91,1.00,0.00
2017,8,SOUTHERN GLAZERS WINE AND SPIRITS,71220,MAGELLAN GIN - 750ML,LIQUOR,0.67,1.00,0.00
2017,8,RELIABLE CHURCHILL LLLP,71222,DIPLOMATICO RESERVA - VENEZUELAN RUM - 750ML,LIQUOR,12.84,11.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71223,CAPTAIN MORGAN RUM - COCONUT - 750ML,LIQUOR,3.29,3.00,0.00
2017,8,MOET HENNESSY USA,71231,ARDBEG DARK COVE -750ML,LIQUOR,0.84,0.00,0.00
2017,8,WILLIAM GRANT AND SONS INC,71233,TULLAMORE DEW IRISH WHISKEY - 1.75L,LIQUOR,20.52,8.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71237,CAPTAIN MORGAN RUM - GRAPEFRUIT - 750ML,LIQUOR,2.81,0.00,0.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,71239,JOHN POWERS IRISH 12YR - 750ML,LIQUOR,0.17,0.00,0.00
2017,8,BANFI PRODUCTS CORP,71242,RIUNITE LAMBRUSCO - 1.5L,WINE,55.38,49.66,62.83
2017,8,WESTERN SPIRITS BEVERAGE COMPANY LLC,71243,CALUMET FARM BOURBON - 750ML,LIQUOR,8.16,7.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71245,BULLEIT RYE WHISKEY - 750ML,LIQUOR,94.74,94.92,16.00
2017,8,BANFI PRODUCTS CORP,71250,RIUNITE LAMBRUSCO - 750ML,WINE,12.39,9.00,17.00
2017,8,PERNOD RICARD USA LLC,71256,MALIBU RUM - BLACK - 750ML,LIQUOR,6.46,5.00,0.00
2017,8,WESTERN SPIRITS BEVERAGE COMPANY LLC,71257,TWENTY GRAND GOLD VODKA - 375ML,LIQUOR,0.84,0.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71259,CAPTAIN MORGAN RUM - PINEAPPLE - 750ML,LIQUOR,4.59,1.00,2.00
2017,8,JIM BEAM BRANDS CO,71261,SAUZA TEQ BLUE SILVER - 1L,LIQUOR,23.08,21.92,15.00
2017,8,PRESTIGE BEVERAGE GROUP OF MD LLC,71265,SMITH & CROSS RUM - 750ML,LIQUOR,1.64,1.00,0.00
2017,8,BANFI PRODUCTS CORP,71269,VILLA BANFI ENTREE RED - 1.5L,WINE,35.06,31.00,18.00
2017,8,A VINTNERS SELECTIONS,71277,SEGHESIO HOME RANCH ZIN - 750ML,WINE,0.17,0.00,1.00
2017,8,BACARDI USA INC,71278,BACARDI RUM - ARCTIC GRAPE - 1L,LIQUOR,1.56,0.00,0.00
2017,8,SOUTHERN GLAZERS WINE AND SPIRITS,71281,COMBIER CREME DE PAMPLEMOUSSE - 750ML,LIQUOR,1.34,3.00,0.00
2017,8,CONSTELLATION BRANDS,71285,RUFFINO CHIANTI - 1.5L,WINE,38.74,37.00,3.00
2017,8,WILLIAM GRANT AND SONS INC,71286,HUDSON MANHATTAN RYE  - 750ML,LIQUOR,2.37,7.00,0.00
2017,8,HEAVEN HILL DISTILLERIES INC,71295,BURNETTS VODKA - TROPICAL FRUIT - 1.75L,LIQUOR,5.40,6.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71300,SMIRNOFF VODKA - PEACH - 750ML,LIQUOR,3.23,8.00,0.00
2017,8,A VINTNERS SELECTIONS,71301,SMOOTH AMBLER YEARLING BOURBON - 375ML,LIQUOR,0.08,0.00,0.00
2017,8,OPICI FAMILY DISTRIBUTING OF MD,71302,GLENCADAM ORIGINS 1825 - 750ML,LIQUOR,0.51,4.00,0.00
2017,8,BROWN-FORMAN BEVERAGES WORLDWIDE,71303,JACK DANIELS TENNESSEE FIRE - 375ML,LIQUOR,1.52,0.00,0.00
2017,8,PROXIMO SPIRITS INC,71308,BUSHMILLS BLACK BUSH W/ICE MOLD - 750ML,LIQUOR,0.51,0.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71320,BAILEYS ESPRESSO CREAM - 50ML,LIQUOR,0.20,0.00,0.00
2017,8,BANFI PRODUCTS CORP,71323,PLACIDO CHIANTI - 1.5L,WINE,4.04,3.00,6.00
2017,8,DIAGEO NORTH AMERICA INC,71326,CAPTAIN MORGAN LIME BITE - 1L,LIQUOR,0.08,0.00,0.00
2017,8,PROXIMO SPIRITS INC,71328,JOSE CUERVO SILVER TEQUILA - 1L,LIQUOR,40.20,51.00,2.00
2017,8,LUXCO SPIRITED BRANDS,71332,DAVID NICHOLSON 1843 BOURBON -750ML,LIQUOR,0.72,0.00,0.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,71333,VERY OLD BARTON WHISKEY - 1.75L,LIQUOR,1.19,1.00,0.00
2017,8,CASTLE BRANDS USA CORP,71337,JEFFERSONS RESERVE GROTH RES CASK FINSH - 750ML,LIQUOR,1.36,0.00,0.00
2017,8,E & J GALLO WINERY,71340,ECCO DOMANI MER - 750ML,WINE,4.81,7.00,8.00
2017,8,OPICI FAMILY DISTRIBUTING OF MD,71341,GLENCADAM 10YR SM - 750ML,LIQUOR,0.17,3.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71348,SEAGRAMS 7 DARK HONEY WHISKEY - 1L,LIQUOR,0.73,0.00,0.00
2017,8,PRESTIGE BEVERAGE GROUP OF MD LLC,71354,LOCH LOMOND 18YR SM  - 750ML,LIQUOR,0.51,0.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71355,STIRRINGS GINGER LIQUEUR - 750ML,LIQUOR,1.54,2.00,0.00
2017,8,TREASURY WINE ESTATES AMERICAS COMPANY,71358,GABBIANO CHIANTI DOCG - 750ML,WINE,19.13,22.00,15.00
2017,8,SOUTHERN GLAZERS WINE AND SPIRITS,71360,ATLANTICO PRIVATE CASK RUM - 750ML,LIQUOR,1.87,1.00,1.00
2017,8,BACCHUS IMPORTERS LTD,71365,SUERTE TEQUILA - ANEJO  - 750ML,LIQUOR,0.34,0.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71370,CIROC RED BERRY VODKA - 750ML,LIQUOR,20.38,24.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71372,SMIRNOFF VODKA - COCONUT - 1L,LIQUOR,2.09,0.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71378,MYERS PLATINUM RUM - 1.75L,LIQUOR,0.85,0.00,0.00
2017,8,BACCHUS IMPORTERS LTD,71379,SUERTE TEQUILA - REPOSADO - 750ML,LIQUOR,0.34,0.00,0.00
2017,8,CONSTELLATION BRANDS,71382,RUFFINO RES DUCALE - 750ML,WINE,17.37,20.00,6.00
2017,8,DIAGEO NORTH AMERICA INC,71383,CIROC VODKA -  APPLE - 750ML,LIQUOR,32.28,28.00,3.00
2017,8,PROXIMO SPIRITS INC,71385,1800 ULTIMATE LIME MARGARITA - 1.75L,LIQUOR,31.48,29.83,0.00
2017,8,DIAGEO NORTH AMERICA INC,71393,CIROC COCONUT VODKA - 750ML,LIQUOR,17.06,14.00,1.00
2017,8,DIAGEO NORTH AMERICA INC,71400,SMIRNOFF VODKA - MANGO - 750ML,LIQUOR,5.89,7.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71409,SMIRNOFF VODKA - RUBY RED GRAPEFRUIT - 750ML,LIQUOR,8.25,8.00,0.00
2017,8,JIM BEAM BRANDS CO,71411,PUCKER VODKA - CHERRY - 750ML,LIQUOR,0.08,0.00,0.00
2017,8,PRESTIGE WINE IMPORTS,71412,MEZZACORONA MER - 750ML,WINE,3.67,3.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71416,CIROC VODKA - APPLE - 1.75L,LIQUOR,10.52,6.00,0.00
2017,8,BACARDI USA INC,71418,GREY GOOSE VX - LITER,LIQUOR,0.68,1.00,0.00
2017,8,JIM BEAM BRANDS CO,71423,PUCKER VODKA - SOUR APPLE - 750ML,LIQUOR,0.24,0.00,0.00
2017,8,SAZERAC CO,71424,SOUTHERN COMFORT CARAMEL - 750ML,LIQUOR,0.08,0.00,0.00
2017,8,UNITED STATES DISTILLED PRODUCTS,71430,GLEN MORAY SINGLE MALT 12YR  - 750ML,LIQUOR,9.82,4.67,0.00
2017,8,DIAGEO NORTH AMERICA INC,71437,CAPTAIN MORGAN LIME BITE - 750ML,LIQUOR,3.39,0.00,0.00
2017,8,FREDERICK WILDMAN & SONS,71439,FOLONARI VALPOLICELLA - 1.5L,WINE,0.51,0.00,0.00
2017,8,SOUTHERN GLAZERS WINE AND SPIRITS,71447,FOLONARI MER                   24822 - 750ML,WINE,0.00,0.00,3.00
2017,8,A VINTNERS SELECTIONS,71450,KINAHANS SM IRISH 10YR - 750ML,LIQUOR,0.17,0.00,0.00
2017,8,BANFI PRODUCTS CORP,71455,BOLLA AMARONE 6/C - 750ML,WINE,5.08,9.00,0.00
2017,8,PERNOD RICARD USA LLC,71459,MALIBU TROPICAL BANANA RUM - 750ML,LIQUOR,1.06,2.00,0.00
2017,8,JIM BEAM BRANDS CO,71467,PUCKER VODKA - CITRUS SQUEEZE - 750ML,LIQUOR,0.16,0.00,0.00
2017,8,LUXCO SPIRITED BRANDS,71479,PEARL VODKA - STRAWBERRY BASIL - 750ML,LIQUOR,0.24,0.00,0.00
2017,8,WESTERN SPIRITS BEVERAGE COMPANY LLC,71485,TWENTY GRAND VODKA - APPLE -750ML,LIQUOR,0.51,0.00,0.00
2017,8,BROWN-FORMAN BEVERAGES WORLDWIDE,71488,SLANE IRISH WHISKEY - 750ML,LIQUOR,14.73,26.00,0.00
2017,8,LUXCO SPIRITED BRANDS,71492,PEARL VODKA - LIME BASIL - 750ML,LIQUOR,0.08,0.00,0.00
2017,8,PRESTIGE BEVERAGE GROUP OF MD LLC,71493,CAFFO SAMBUCA SECOLARE - 750ML,LIQUOR,0.08,2.00,0.00
2017,8,PRESTIGE BEVERAGE GROUP OF MD LLC,71505,CAFFO LIMONCINO - 750ML,LIQUOR,2.69,6.00,1.00
2017,8,WESTERN SPIRITS BEVERAGE COMPANY LLC,71508,TWENTY GRAND VODKA - PEACH - 750ML,LIQUOR,0.68,1.00,0.00
2017,8,LEGENDS LTD,71510,AVIA MER - 750ML,WINE,0.74,0.00,0.00
2017,8,PERNOD RICARD USA LLC,71512,MALIBU RUM-MELON - 750ML,LIQUOR,1.20,2.00,0.00
2017,8,OPICI FAMILY DISTRIBUTING OF MD,71513,BLUE DYER WHISKEY - 750ML,LIQUOR,0.24,0.00,0.00
2017,8,OPICI FAMILY DISTRIBUTING OF MD,71518,BLUE DYER GIN - 750ML,LIQUOR,0.49,0.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71521,CAPTAIN MORGAN LOCO NUT - 750ML,LIQUOR,18.93,5.83,0.00
2017,8,LEGENDS LTD,71528,AVIA CAB - 750ML,WINE,0.80,0.00,0.00
2017,8,WASHBURN WINE CO,7153,POPERINGS HOMMEL ALE 4/6NR - 11.2OZ,BEER,0.00,0.00,1.00
2017,8,DIAGEO NORTH AMERICA INC,71534,DON JULIO TEQUILA - BLANCO - 1.75L,LIQUOR,8.91,11.67,0.00
2017,8,BANFI PRODUCTS CORP,71544,BANFI RISERVA CHIANTI CLASSICO - 750ML,WINE,6.51,6.92,3.00
2017,8,OPICI FAMILY DISTRIBUTING OF MD,71560,MCMANIS FAMILY VYDS P/GRIG - 750ML,WINE,0.32,1.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71562,BUCHANAN DELUXE 12YR - 1.75L,LIQUOR,2.87,14.00,0.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,71567,SEAGRAMS VODKA - SWEET TEA - 1.75L,LIQUOR,0.34,0.00,0.00
2017,8,RELIABLE CHURCHILL LLLP,71577,HOCHSTADTER ROCK & RYE SLOW & LOW,LIQUOR,0.17,1.00,0.00
2017,8,LEGENDS LTD,71579,AVIA CAB - 1.5L,WINE,0.17,0.00,0.00
2017,8,BROWN-FORMAN BEVERAGES WORLDWIDE,71583,WOODFORD RESERVE RYE - 750ML,LIQUOR,28.05,27.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71588,DON JULIO TEQUILA - REPOSADO - 1.75L,LIQUOR,3.96,17.00,0.00
2017,8,PERNOD RICARD USA LLC,71604,SEAGRAMS DISTILLERS RES GIN - 750ML,LIQUOR,2.26,1.00,0.00
2017,8,MOET HENNESSY USA,71611,HENNESSY COGNAC VSOP - W /GLASS - 750ML,LIQUOR,0.51,0.00,0.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,71617,CITRA MONTEPULCIANO D'ABRUZZO - 1.5L,WINE,9.09,6.00,2.00
2017,8,DIAGEO NORTH AMERICA INC,71619,BULLEIT BOURBON - 1.75L,LIQUOR,131.64,121.83,0.00
2017,8,CASTLE BRANDS USA CORP,71622,GOSLING DARK & STORMY CANS (RTD) - 8.5Z,LIQUOR,2.63,2.00,0.00
2017,8,BROWN-FORMAN BEVERAGES WORLDWIDE,71624,JACK DANIELS BLACK - W/SHOT GLASS - 750ML,LIQUOR,0.17,26.00,0.00
2017,8,JIM BEAM BRANDS CO,71629,PINNACLE VODKA- SALTED CARAMEL - 1L,LIQUOR,0.83,0.00,0.00
2017,8,HEAVEN HILL DISTILLERIES INC,71636,CHRISTIAN BROTHERS BRANDY - APPLE - 750ML,LIQUOR,2.35,0.00,0.00
2017,8,RELIABLE CHURCHILL LLLP,71640,COMPASS BOX 5 FLAVOR COMBO PACK - 50ML,LIQUOR,3.11,1.87,0.00
2017,8,PALM BAY IMPORTS,71650,CAVIT MER - 750ML,WINE,12.21,12.00,4.00
2017,8,DIAGEO NORTH AMERICA INC,71656,SMIRNOFF SOURCED VODKA - CRANBERRY APPLE- 750ML,LIQUOR,2.25,0.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71666,SMIRNOFF SOURCED VODKA - PINEAPPLE -750ML,LIQUOR,1.20,3.00,0.00
2017,8,BACCHUS IMPORTERS LTD,71671,TOBERMORY 10YR SINGLE MALT - 750ML,LIQUOR,0.17,0.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71678,SMIRNOFF SOURCED VODKA - RUBY RED  - 750ML,LIQUOR,1.70,2.00,0.00
2017,8,WILLIAM GRANT AND SONS INC,71683,HUDSON BABY BOURBON - 750ML,LIQUOR,29.17,24.00,2.00
2017,8,SANTA MARGHERITA USA INC,71684,SANTA MARGHERITA CHARD - 750ML,WINE,0.40,0.00,0.00
2017,8,BROWN-FORMAN BEVERAGES WORLDWIDE,71689,WOODFORD RESERVE BOURBON - 375ML,LIQUOR,3.28,3.00,1.00
2017,8,MONSIEUR TOUTON SELECTION,71692,PRADO REY CRIANZA - 750ML,WINE,1.61,0.00,4.00
2017,8,BROWN-FORMAN BEVERAGES WORLDWIDE,71700,OLD FORESTER - 375ML,LIQUOR,0.72,0.00,0.00
2017,8,MONSIEUR TOUTON SELECTION,71706,PRADO REY ROBLE - 750ML,WINE,0.32,0.00,0.00
2017,8,SOUTHERN GLAZERS WINE AND SPIRITS,71710,AVERNA AMARO - 750ML,LIQUOR,2.87,9.00,2.00
2017,8,BROWN-FORMAN BEVERAGES WORLDWIDE,71717,FINLANDIA VODKA - 750ML,LIQUOR,15.36,16.00,1.00
2017,8,WESTERN SPIRITS BEVERAGE COMPANY LLC,71718,BIRD DOG SMALL BATCH BOURBON - 750ML,LIQUOR,0.85,2.00,0.00
2017,8,BROWN-FORMAN BEVERAGES WORLDWIDE,71724,GENTLEMAN JACK - 375ML,LIQUOR,0.97,0.00,0.00
2017,8,KOBRAND CORPORATION,71730,NOZZOLE CHIANTI CLASSICO RIS - 750ML,WINE,7.84,13.00,0.00
2017,8,RELIABLE CHURCHILL LLLP,71736,BELVEDERE VODKA W/SHAKER - 750ML,LIQUOR,0.34,0.00,0.00
2017,8,E & J GALLO WINERY,71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,LIQUOR,25.85,22.00,2.00
2017,8,CASTLE BRANDS USA CORP,71744,KNAPPOGUE 12YR BARREL COLLECTION - 750ML,LIQUOR,0.84,0.00,0.00
2017,8,BOORDY VINEYARDS,71749,SWEETLAND CELLARS SPICED WASSAIL - 750ML,WINE,0.64,0.00,0.00
2017,8,E & J GALLO WINERY,71750,NEW AMSTERDAM VODKA - PINEAPPLE - 1.75L,LIQUOR,26.16,25.00,0.00
2017,8,KOBRAND CORPORATION,71757,PIGHIN P/GRIGIO - 750ML,WINE,16.90,15.00,21.00
2017,8,E & J GALLO WINERY,71761,NEW AMSTERDAM VODKA - ORANGE - 750ML,LIQUOR,4.50,3.00,0.00
2017,8,E & J GALLO WINERY,71772,NEW AMSTERDAM VODKA - ORANGE - 1.75L,LIQUOR,3.73,2.00,0.00
2017,8,PATERNO IMPORTS LTD,71773,CASA LAPOSTOLLE MER - 750ML,WINE,0.96,1.00,0.00
2017,8,AMERICAN BEVERAGE CORPORATION,71799,DAILYS COCKTAIL SWEET & SOUR - NA - 1L,BEER,0.33,0.00,0.00
2017,8,AMERICAN BEVERAGE CORPORATION,71810,DAILYS COCKTAIL STRAW/DAIQUIRE - NA - 1L,NON-ALCOHOL,1.86,5.00,0.00
2017,8,AMERICAN BEVERAGE CORPORATION,71822,DAILYS COCKTAIL PINA COLODA -NA - 1L,NON-ALCOHOL,1.87,0.00,0.00
2017,8,AMERICAN BEVERAGE CORPORATION,71832,DAILYS COCKTAIL MARGARITA - NA - 1L,NON-ALCOHOL,7.58,6.58,0.00
2017,8,PROXIMO SPIRITS INC,71842,KRAKEN DARK RUM - 70 PROOF -750ML,LIQUOR,2.25,3.00,0.00
2017,8,WILLIAM GRANT AND SONS INC,71843,MONKEY SHOULDER BLEND - 750ML,LIQUOR,34.90,32.00,1.00
2017,8,RELIABLE CHURCHILL LLLP,71845,PATRON TEQUILA - SILVER LTD ED - 1L,LIQUOR,3.37,0.00,0.00
2017,8,RELIABLE CHURCHILL LLLP,71849,AGAVE LOCO - 750ML,LIQUOR,0.68,0.00,0.00
2017,8,CAMPARI AMERICA LLC,71854,WILD TURKEY KENTUCKY SPIRIT - 750ML,LIQUOR,0.17,0.00,0.00
2017,8,WILSON DANIELS LTD,71862,SCHRAMSBERG BRUT ROSE - 750ML,WINE,0.16,0.00,0.00
2017,8,E & J GALLO WINERY,71866,NEW AMSTERDAM VODKA - PEACH - 1.75L,LIQUOR,37.72,37.00,0.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,71870,RUFFINO U/O CHARD - 750ML,WINE,0.75,0.00,0.00
2017,8,E & J GALLO WINERY,71872,NEW AMSTERDAM VODKA - COCONUT - 1.75L,LIQUOR,5.93,8.00,0.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,71874,H WALKER DARK CREME DE CACAO -1L,LIQUOR,0.90,1.00,0.00
2017,8,E & J GALLO WINERY,71877,NEW AMSTERDAM VODKA - RED BERRY - 1.75L,LIQUOR,17.78,17.00,0.00
2017,8,PATERNO IMPORTS LTD,71897,CASA LAPOSTOLLE CAB - 750ML,WINE,3.70,2.00,1.00
2017,8,YOUNG WON TRADING INC,71898,GUOTAI BAIJIU LEGEND,LIQUOR,4.89,1.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71899,CAPTAIN MORGAN WHITE RUM - 750ML,LIQUOR,12.99,16.00,0.00
2017,8,WILLIAM GRANT AND SONS INC,71903,GLENFIDDICH IPA CASK - 750ML,LIQUOR,2.21,0.00,0.00
2017,8,E & J GALLO WINERY,71905,NEW AMSTERDAM VODKA - PEACH - 375ML,LIQUOR,12.04,12.00,0.00
2017,8,DIAGEO NORTH AMERICA INC,71910,CAPTAIN MORGAN WHITE RUM - 1.75L,LIQUOR,22.22,24.00,0.00
2017,8,OPICI FAMILY DISTRIBUTING OF MD,71912,CASK & CREW WALNUT TOFFEE WHISKEY - 50ML,LIQUOR,0.82,2.00,0.00
2017,8,E & J GALLO WINERY,71915,NEW AMSTERDAM VODKA - RED BERRY - 375ML,LIQUOR,0.48,0.00,0.00
2017,8,YOUNG WON TRADING INC,71917,GUOTAI BAIJIU PREM LITE - 750ML,LIQUOR,2.03,1.00,0.00
2017,8,A VINTNERS SELECTIONS,71920,EL DESTILADOR AGAVE BLANCO - 750ML,LIQUOR,0.41,0.00,0.00
2017,8,RELIABLE CHURCHILL LLLP,71921,BELVEDERE VODKA - MANGO PASSION - 750ML,LIQUOR,1.70,2.00,0.00
2017,8,E & J GALLO WINERY,71926,NEW AMSTERDAM VODKA - 375ML,LIQUOR,20.04,23.96,2.00
2017,8,BANFI PRODUCTS CORP,71927,WALNUT CREST RAPEL MER - 750ML,WINE,1.23,1.00,3.00
2017,8,SAZERAC CO,71932,BAJA ROSA WHIPPED - 750ML,LIQUOR,0.32,0.00,0.00
2017,8,OPICI FAMILY DISTRIBUTING OF MD,71942,TULLIBARDINE SINGLE MALT 25YR - 750ML,LIQUOR,0.33,0.00,0.00
2017,8,BANFI PRODUCTS CORP,71943,WALNUT CREST RAPHEL CHARD - 750ML,WINE,1.96,2.00,3.00
2017,8,BACARDI USA INC,71944,BACARDI RUM - BLACK RAZBERRY - 1L,LIQUOR,2.09,0.00,0.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,71950,OLD POTRERO 18TH CENTURY RYE -750ML,LIQUOR,0.17,1.00,0.00
2017,8,BANFI PRODUCTS CORP,71951,WALNUT CREST RAPEL CAB - 750ML,WINE,2.38,1.00,4.00
2017,8,WILSON DANIELS LTD,71952,CORREALEJO ANEJO TEQUILA 6/CS - 750ML,LIQUOR,3.39,12.00,0.00
2017,8,BACARDI USA INC,71955,BACARDI RUM - WOLF BERRY - 1L,LIQUOR,0.16,0.00,0.00
2017,8,A VINTNERS SELECTIONS,71956,LONGROW PEATED SM SCOTCH  - 750ML,LIQUOR,0.17,0.00,0.00
2017,8,UNITED STATES DISTILLED PRODUCTS,71966,KINKY LIQUEUR - 750ML,LIQUOR,6.21,6.00,0.00
2017,8,PRESTIGE BEVERAGE GROUP OF MD LLC,71972,LOCH LOMOND 12YR -750ML,LIQUOR,0.17,0.00,0.00
2017,8,JIM BEAM BRANDS CO,71973,BOWMORE SMALL BATCH BOURBON CASK - 750ML,LIQUOR,3.73,0.00,0.00
2017,8,BANFI PRODUCTS CORP,71978,WALNUT CREST RAPEL CAB - 1.5L,WINE,7.43,5.00,3.00
2017,8,STEFANO INCORPORATED,71980,DON CORLEONE VODKA - 750ML,LIQUOR,0.56,0.00,0.00
2017,8,BANFI PRODUCTS CORP,71986,BOLLA BARDOLINO - 1.5L,WINE,0.68,0.00,1.00
2017,8,BANFI PRODUCTS CORP,71994,BOLLA VALPOLICELLA - 1.5L,WINE,7.57,6.00,2.00
2017,8,DIAGEO NORTH AMERICA INC,71998,BULLEIT RYE  - 1.75L,LIQUOR,19.68,24.00,0.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,72006,CORRALEJO TEQUILA BLANCO - 750ML,LIQUOR,0.85,0.00,0.00
2017,8,TREASURY WINE ESTATES AMERICAS COMPANY,72010,LINDEMANS BIN 45 CAB - 1.5L,WINE,66.03,64.00,26.00
2017,8,CASTLE BRANDS USA CORP,72014,JEFFERSON OCEAN CASK STRENGTH 112P - 750ML,LIQUOR,2.20,0.00,0.00
2017,8,CAMPARI AMERICA LLC,72021,SKYY VODKA - BLOOD ORANGE - 750ML,LIQUOR,5.34,6.00,0.00
2017,8,BACARDI USA INC,72026,BACARDI CLASSIC COCKTAIL RUM PUNCH - 1.75L,LIQUOR,7.98,0.00,0.00
2017,8,TREASURY WINE ESTATES AMERICAS COMPANY,72028,LINDEMANS BIN 65 CHARD - 750ML,WINE,7.91,5.00,10.00
2017,8,CAMPARI AMERICA LLC,72032,SKYY VODKA - DRAGON FR INFUSED VODKA - 750ML,LIQUOR,1.36,0.00,0.00
2017,8,RELIABLE CHURCHILL LLLP,72036,BLACK OPAL CAB/MERLOT - 750ML,WINE,2.31,2.00,2.00
2017,8,REPUBLIC NATIONAL DISTRIBUTING CO,72060,RIUNITE LUSCIOUS PEACH - 1.5L,WINE,0.00,0.00,1.00
2017,8,CONSTELLATION BRANDS,72066,SVEDKA VODKA - COLADA - 1L,LIQUOR,0.48,0.00,0.00
2017,8,EXCELSIOR WINE COMPANY LLC,72087,CYT FRONTERA CAB/MER - 750ML,WINE,53.15,57.00,54.00
2017,8,SOUTHERN GLAZERS WINE AND SPIRITS,72088,CHOPIN WHEAT VODKA - 750ML,LIQUOR,1.70,0.00,0.00
2017,8,CONSTELLATION BRANDS,72097,SVEDKA VANILLA VODKA - 750ML,LIQUOR,6.44,3.00,0.00
2017,8,UNITED STATES DISTILLED PRODUCTS,72099,GREENALL GIN - 750ML,LIQUOR,10.69,7.00,0.00
2017,8,TREASURY WINE ESTATES AMERICAS COMPANY,72117,GREG NORMAN EST COONAW CAB/MER - 750ML,WINE,9.60,6.00,1.00
2017,8,BANFI PRODUCTS CORP,72125,CYT SUNRISE MER - 750ML,WINE,0.16,0.00,0.00
2017,8,TREASURY WINE ESTATES AMERICAS COMPANY,72133,PENFOLDS KOONUNGA CHARD - 750ML,WINE,3.11,1.00,0.00
2017,8,SAZERAC CO,72137,CHI CHI'S PEACH MARGARITA 1.75L,LIQUOR,3.40,9.00,0.00
2017,8,SAZERAC CO,72138,CHI CHI'S PINEAPPLE MARGARITA 1.75L,LIQUOR,2.89,9.00,0.00
2017,8,SAZERAC CO,72140,FIREBALL CINNAMON WHISKEY - 1.75L,LIQUOR,83.34,91.83,8.00
2017,8,TREASURY WINE ESTATES AMERICAS COMPANY,72141,LINDEMANS BIN 50 SHZ - 1.5L,WINE,30.47,22.00,23.00
2017,8,CONSTELLATION BRANDS,72155,SVEDKA VODKA - CLEMENTINE - 1.75L,LIQUOR,11.55,12.00,3.00
2017,8,A VINTNERS SELECTIONS,72158,KRIS P/NOIR - 750ML,WINE,2.20,2.00,1.00
2017,8,TREASURY WINE ESTATES AMERICAS COMPANY,72168,PENFOLDS KOONUNGA SHZ/CAB - 750ML,WINE,5.60,1.00,6.00
